Entry,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
A1268,3.64653980261,-3.73611946025,-4.32906815716,-1.13161705017,1.17298968914,-0.693107633371,2.45161127362,0.902359112923,-0.422305726711,-2.32235934912,-4.19293021596,-0.674007175598,1.22674811214,-0.059232729279,2.78413912273,-0.43069370823,-3.92688941219,0.719386361829,-1.74681227286,-0.0537334934406,-1.08043636329,-2.17790754284
A1269,5.28157093924,-3.44733904398,-6.56521430406,-1.39583714102,1.81183189253,-2.32579979983,-0.356032715018,1.87737493047,0.497986486098,-1.73055386891,-2.28149026806,1.58883407294,-0.717081863207,-1.7033995032,-0.302412340008,-0.104798889609,1.55216444644,-0.442716056384,-2.96807013227,0.178423702214,1.06467615814,-0.840072959919
A1270,2.44637451047,-6.27838433363,-3.15603010418,-0.261116516659,0.221113560015,-5.21749852967,-2.93974225209,1.38899778355,1.68614121807,-0.193306083691,-1.14198256785,2.70787319112,-0.430179983683,-0.100819696588,-0.171876841574,-0.536876568159,-0.0547474138042,0.0960579574145,-3.24532795381,-0.344599857459,-0.341351420692,1.70183962182
A1271,-3.7068203015,-7.93367095528,-2.16578169129,-1.59939778537,-3.25563846534,-1.51602508947,-1.67018337135,1.65984083584,-0.920617105435,-1.9800042719,-1.09733578547,-0.77704017687,0.626055374764,-0.134462067438,1.24801601094,-0.913845500738,-4.02463743672,0.956297561997,-3.61506863473,0.359711052771,0.714619256812,-0.923582357006
A1272,-5.5139886685,-3.29381330304,-6.03757701585,-1.88807847553,0.216121828568,1.06280115963,4.16777265278,0.728510796824,-1.66131172343,0.874810758184,-0.793857388923,-2.6874680493,-0.104702934466,0.689726378212,1.48314193145,1.62322762368,-0.346383355309,-0.775506556322,0.419824207947,0.844643719136,3.92442997356,-0.557926927127
A1273,-3.09958562944,1.08659040635,-6.2441397115,-0.698005002655,-0.891475938345,2.3118586793,-2.35147366168,-1.45019205708,1.33554841861,-1.26771720166,-0.960437960542,2.17219966382,0.873834392466,0.306693156858,1.12914606174,2.56573791559,1.58637738279,-2.3726269824,-2.47581609411,-0.772383078693,-1.04357181614,-0.722423737121
A1274,-6.25230177858,-2.35723564101,-4.56216527915,-3.91264137343,0.88346754633,-0.993154377827,2.74958042916,-0.62874461769,-0.309880368174,1.88635394915,-0.346942601114,-3.52646887223,-1.14959260097,-1.30889228415,0.840934017562,3.89931025614,0.744467535339,-1.3282957936,-0.655228459123,3.03512608367,3.06660600372,-0.630461736876
A1275,5.74007674386,-2.39840311299,-2.60153201091,-2.38485149833,0.474025732302,-0.259956591841,1.70782680766,-2.05056830964,-1.56180601673,1.04441742784,-3.39957024719,0.560825446177,6.26040195888,1.51774139674,-0.43318635693,1.69492656969,-0.688874631727,3.90076419068,1.43180366498,-0.513163675825,2.68597928293,-1.58125042493
A1276,5.37661971162,-1.56416950297,-3.20663745424,-0.593620108805,-0.596142769589,0.422260145227,1.38112470667,-2.63483933506,-0.0319536843998,1.51285244825,-3.63678951401,0.297319254214,4.67423905353,-1.87606928786,-0.23699340217,3.6717626458,3.01782640696,4.44658559083,0.371620789517,-1.24112021768,-1.23102830853,-1.49454521572
A1277,4.58802734083,-0.75742886352,-2.16560975942,-2.53972087344,0.928902196444,-0.552925951547,2.03256228017,-2.61817887133,0.264969753944,1.334822154,-2.65664009307,0.509988178137,5.74731181416,1.37806885921,0.184730001473,4.63379447012,-0.728429788309,2.83658968907,-0.667705769604,1.18342971035,-0.968529851693,-0.522932733193
A1278,-4.01453371889,-2.21555742626,-1.52738018429,0.31956323519,-4.72064600729,-2.57089422989,0.665542854725,-0.167968513694,0.974990218281,0.490634923608,0.802346310407,-3.74882838064,2.52714699116,-1.10038518775,-3.47545675459,1.93524806848,-0.987698817635,0.852029328626,-1.97941983211,2.30272406987,1.1315643872,0.642600678948
A1279,-1.45722176105,0.76061141178,1.87710104815,0.268575863954,-5.60842036274,-1.73747533045,-1.03978047302,-1.16909740147,-2.17273930393,0.440280068889,-1.03152976588,-3.52216460291,-0.159061494959,-0.207761464187,1.3104590541,0.219303361993,1.75176283434,-1.34886318291,-1.42876330997,-1.15779542833,0.894007089154,-3.12247979518
A1280,1.58886275933,-4.0895131048,-2.72566937598,-2.57754754308,-1.69685987242,3.9277309917,0.153943450824,1.46826790174,-4.57194766618,0.186997253115,-1.61506058576,-3.80576861871,1.28867953344,0.335642635764,-0.0644527656744,0.491209631844,2.93503680456,0.917149813048,0.438845710922,-1.30945367886,-0.545750804088,0.601987950749
A1281,1.2543299727,-2.1061793729,5.00730718553,0.497408314571,2.44432868015,-2.36143444678,-3.69845726728,0.653556269626,-0.0331778217602,-0.372084827564,2.45699671673,1.31016897464,1.36710779603,-1.94510457151,1.58595285488,-0.58434700401,-1.78371358175,-0.387846931752,0.435304788063,2.19790218304,-1.96950301165,1.57463303562
A1282,-2.71317682201,1.46440439931,3.55390361845,5.44336970884,2.4586684883,-3.87902309045,-2.63259200051,1.54821304342,-2.27354516117,1.30019431685,-4.0860987941,2.02412368339,-1.1976224081,-2.01313765591,4.76158028299,-4.12148588729,-0.26259664114,-0.499549332824,-0.925330377239,-1.79015076329,1.2835295484,-1.41976797969
A1283,6.25095803353,0.0883323280377,-3.72202864944,5.16718909284,-3.77492382813,3.95745581691,-1.87018778779,1.30261093403,0.693973666511,-2.06093254097,1.9054292987,-1.89213782708,-3.5483069934,2.19532268409,-0.755712594582,2.28885027926,-0.552438026018,-0.150946247589,0.630611733896,-0.590034914741,-1.54198436651,-0.804259791716
A1284,-2.88674154846,-0.857401472104,-3.29129666203,-4.02084253716,-1.41119152187,1.89703887434,6.01779890265,-0.976624058907,-1.10787430175,2.66165174756,-1.56342313346,-1.11258292417,2.05096939392,-1.31058157061,-0.700199338911,-1.53972596605,2.30468957397,1.59847073752,-0.392444535436,2.2099901439,1.95489318088,1.40088432686
A1285,-4.63781949393,-2.55679400212,4.87758451002,-0.880438523669,-0.865530124616,2.0228284926,6.64863894547,0.84743903735,-0.61719599939,-1.67385987457,3.7883429068,2.13592091189,0.727326939488,-2.51176080375,1.30182098977,0.85909493983,2.67419637948,-2.74397214584,0.671798895609,-1.75353650732,-0.779936848249,-2.5172106992
A1286,-7.73132815096,-5.65416449775,1.75706781238,-0.249044495639,-1.24058686749,-0.401797415646,4.62399979584,1.78992837067,-0.53107353611,-0.144198435601,1.97351858141,-0.321240925214,-0.395745739252,-0.454454951171,-0.694563392978,0.57146487902,-0.769391948383,-3.23877649302,-0.371661591839,-1.34788217086,-0.032297880462,0.275374021819
A1288,-4.03873106303,-3.57299194387,-1.69136862715,-4.4984869788,0.394868694462,-1.23726992885,-1.65924422125,6.07379141018,-1.75184675974,4.52127317374,-0.565970167646,1.94300470782,1.03482667354,0.557375443628,3.02724472773,0.48043036949,1.39610919775,0.887747978632,1.9335503488,-2.27098883661,2.4767419853,-0.0579210886648
A1289,-1.58055325665,2.34748942814,-4.5578266816,-3.74300384821,-0.914188370516,2.90729195926,3.09934850531,0.823229926944,-0.690163934578,4.11116262761,-1.48249731774,0.131960715304,-1.44465457852,5.62501058135,0.819941107212,-1.65441548848,0.108639175054,0.201483784433,2.66003338671,0.0601401243671,0.163470230048,3.15773221953
A1290,-2.83700378867,-4.76972088181,-2.29113496811,-5.0374900251,1.22755979095,3.92624797753,1.21892835945,3.89318533684,-3.36192217197,3.00488216368,0.832206685312,-0.759221774926,1.56426678296,2.24596867156,0.891480212401,0.982265507102,1.32257371936,0.594242919702,-0.583428556854,0.171868748116,-0.725564203807,-1.90105214329
A1291,3.94737202429,-0.257124753369,-1.13096203979,-1.32273265951,3.84584726856,-0.380082664502,-0.597603895638,3.24296128697,-3.3144575234,3.47598304645,0.636263386718,-2.17119984757,-3.54490278819,-0.910423169858,-0.114403749888,4.02623032267,-0.351037072814,2.60764937416,-0.011404783656,-1.09091882494,0.641059397952,-2.30551352591
A1292,8.8645577984,-2.84314844848,-6.80175980844,3.51464677526,-1.34509453547,0.432577570008,1.12042485995,2.20093182364,1.4626245965,-0.242835551797,1.16159876936,0.921636805752,1.87318934456,-1.84631394153,-2.08234687855,0.241269697647,0.541949533992,-2.64279230411,1.59336183869,-0.832185410936,-1.51638917226,-0.144024074557
A1293,-4.80958005889,-2.55149988808,4.4023283575,-0.989685079112,-1.50114395762,1.98351640473,6.54790236746,1.66834750477,-0.720537807558,-1.52780058912,3.55860200606,2.16931145284,0.806848378027,-2.41626124455,1.02174002665,1.43314098062,2.44371414692,-2.44128921769,0.429267537672,-1.99760824143,-1.16102315405,-2.38271150878
A1294,-3.83415334991,-0.368036294712,-2.27772921212,0.994036316094,3.56812969264,-2.65916808345,1.90122110051,-5.88261223598,2.30032577687,2.93587994152,-1.66312090215,-0.480831979618,-2.95603584577,-1.61916183535,-0.215524135674,-1.6528286701,-1.31528430228,-0.827543090361,-1.62705962658,-1.57885626958,-0.349612083319,1.51268492778
A1295,3.16116189725,-2.8441234077,-2.09312417445,4.03520457576,2.91521260812,1.17388692534,5.20788206139,-0.806947377966,-3.27521074191,-0.560354300803,-1.06595666452,-0.848945043189,-1.20003479497,-0.39095836194,1.84558609246,-0.758510795361,-3.11484787833,-1.39540961707,-0.0127131642755,0.0715847036661,-2.775098472,-1.84205854995
A1296,4.00378951072,-3.71095567248,-4.13674009711,-1.10706584636,-2.86019020053,3.9736731322,-0.862996209866,3.82117483887,-2.83674404981,2.29683772944,-2.55679311901,-1.84533039715,-1.29199757674,-2.01051607872,-0.786132624164,1.00489999375,2.65765509116,-0.449099998942,-0.427968705727,0.646704782337,-1.25338028504,0.594373271278
A1297,4.05306491524,-3.41679356862,-6.47269135607,2.57786484968,-1.7852772955,1.75464648984,1.50330816216,2.86053748229,0.978970903207,-3.73163754351,-1.48130878662,-2.00157567013,2.82804295379,-3.34526439577,-0.329306981277,-1.0011055896,-1.54008024237,0.570036217582,0.212843635332,-0.849919918644,0.994001924581,0.293952987472
A1302,1.99666076954,2.54940827574,-3.13101148489,2.88907394888,-3.17485757085,-2.00477071835,3.5150548522,-4.40264416449,-3.63665880504,2.45401595262,-1.4508066767,2.21742215508,-1.30731310248,0.11118663205,-0.536192972443,0.773310856442,-2.38460300038,-0.0225873345478,-0.618519470964,1.1087096616,0.111845734882,2.41702139831
A1304,-2.38396867059,3.2045867042,-4.52454830253,1.19677966149,-4.6572020057,0.764174229104,1.64767668995,-2.61390096292,-2.95817324699,-2.33853972833,0.984173155993,1.15580773556,2.78831540607,-0.670699308185,-1.50535731162,1.12765692889,-2.08658792914,-0.893394294613,-2.31796924432,-1.98401874305,1.05023152785,1.2755367602
A1307,5.25975741972,4.42048557419,1.42448911247,-4.67111393891,0.688611368607,-2.5137795647,-2.2440942025,0.664522330988,-3.90481375207,1.79528628472,-0.596118294436,-4.40192902094,1.75315037974,0.53450479776,-2.2762290039,-3.61187329378,3.05152753527,-2.74609011007,-2.34996111874,-2.07514293056,-2.03629340852,2.73877021387
A1309,4.51116441126,4.55811855779,0.860558822486,-5.04751474431,0.889040678583,-2.95448449268,-2.38355606842,0.60065456098,-3.70363826019,1.67218378794,-1.11620186622,-4.25519980524,1.41929268739,0.282428953886,-1.44671927037,-4.48488816701,3.7947200497,-2.68297374487,-2.76212742038,-2.03270280228,-2.19456438001,2.16259436537
A1310,5.1631573073,4.78980121932,1.19855941352,-4.67110909583,0.6971787929,-2.89648137305,-1.98984242454,1.09611600927,-3.8049021921,1.64193031163,-0.631915600663,-4.70207132686,1.41723851937,0.940101748262,-2.08615087756,-4.37756804143,3.41006552694,-2.56910358265,-2.39441635876,-1.772165331,-2.40460102874,2.06238433843
A1311,1.67962668308,2.16636047345,-1.84559065047,2.83228634718,-4.43128808106,-0.652156617298,2.59004124482,-1.55827954686,-4.32133242549,3.23374602765,-1.0630049395,0.0127827761234,-2.24555898288,2.27357724565,-0.330842028029,0.963581000569,-0.793575874948,-1.68682907518,-1.88005832859,-3.29803141753,1.00137217506,2.66768690162
A1312,5.27348569741,4.27759567325,1.9241593708,-4.60065472782,0.783161446028,-3.06745745534,-2.35026864841,1.24064431749,-2.79891745394,1.74276341285,0.0153842298746,-4.99587721998,1.00272552596,-0.971897695649,-0.350418157976,-3.99679014518,2.1313196249,-3.35962880743,-2.28665901552,-1.01684301503,-2.57837345542,1.41722884132
A1313,4.56263892943,0.915555131629,-0.139033677919,-3.50398485141,-0.242745301657,0.244799385043,0.578730528765,2.29129209502,-4.65696088994,1.2130678646,-0.917645929406,-3.73529245297,0.596023623662,1.57417602274,-1.28358993342,0.25242138889,-1.43947043625,-0.0345614927501,-1.45697711933,0.435214214719,-1.02333240177,-1.49356303145
A1314,2.71842706406,-1.975931495,-0.210207454419,1.69576969864,3.17689684338,5.79966271692,-2.34218517315,-1.86758593254,-2.33438809414,0.988854937149,-5.05756028599,-0.888698865578,-2.47766691201,-2.94742379674,-0.690040072209,0.87057568378,-3.86135863046,3.32168219758,0.174827830157,1.20191100929,-1.21518578633,0.558062376049
A1316,-2.65646217519,-2.28077941434,4.79298953703,-2.97348963027,-3.24944229153,2.65881147166,4.00194988474,1.14036299023,1.58018275251,2.1270068225,0.164541180556,-2.3015622917,-2.27547832392,-3.36255538228,0.398755325713,0.701880403487,0.0447541083634,-0.543919790634,0.520633617226,-2.02854193315,-1.10566733858,0.000457511740489
A1317,1.9528876317,0.694323441029,-2.17872572811,2.91752023623,-5.64512059578,4.93652321967,1.25285090671,1.43159652342,1.85908012728,-0.0307681556423,-1.23416242874,-0.520375306754,-4.37093492232,2.74717712304,-2.87032527694,-0.848537442114,-2.42233390417,-1.00553377642,1.83533397453,-0.130455109562,-1.18100881115,0.338801033261
A1318,4.92025995817,-1.00742009881,-5.12700328372,6.20464212864,-5.30258272598,0.11437452103,2.2498661594,2.82898792696,2.87926771832,-0.397853050395,1.58345363193,-1.12574031353,-4.26749453327,-0.433630840789,-1.9138877234,0.0291403377475,-1.4438803283,-0.552229452746,1.82030928613,-0.687180148941,-0.135111488948,-0.124841241688
A1319,4.80098955827,1.61587936839,-3.26357658123,6.14372399017,-5.02869491811,0.936257337768,0.482429981529,3.466930119,1.0861989353,0.942384189021,0.601561244337,-1.32795514106,-5.27379218323,2.29643707627,-2.23008802284,0.700848336078,-0.0639773144696,-1.40140372851,3.52452537303,0.525511541716,-0.284415356334,-0.70733451508
A1320,5.96443255483,-3.52195372531,-4.50870062618,1.44381194369,-3.69502856495,-3.78814148658,-0.485573020039,0.591681853466,3.90660404798,3.30415106663,-3.03833116488,0.252421104068,-0.829110313319,-1.57836200431,-1.06556665864,0.944923492503,0.552509067,1.01140139178,0.870468620634,1.08854623827,-0.027416367118,-1.97607649958
A1321,-3.48495918611,-2.22829734875,-2.7068977094,2.85030544687,-0.058223987378,-4.68949419933,1.62580562001,-0.789273202347,3.64916820181,3.87640335536,-2.8237291592,0.797013744891,-1.26567970834,2.52930628513,1.62488429794,-0.471474258926,-2.97772887427,-0.125134579793,2.20381972653,-0.624603359897,-0.204433295191,2.77280955452
A1322,0.789940672805,-1.68828819583,-1.117691778,5.81499549211,2.80422567425,-0.712572260605,1.8957092598,-3.03987067104,0.672739370891,-1.65537582238,-1.44278363909,0.262743077243,1.30762929261,1.38751781222,1.79842773331,-1.36508983078,-2.61101012353,0.663621109714,-2.06914693902,-2.06389401074,1.03611573301,0.978638572653
A1323,2.40066133108,-2.2600230393,8.986473087,2.04951157184,-4.53987526575,2.35590804258,-0.09586321785,-3.83932881199,1.07438576884,-1.87988472166,0.355780337789,1.74624403372,-3.98519534969,-0.336292695343,1.73998741409,-0.120854850672,0.183268323419,-0.749115328129,-1.22473418782,-2.37221807928,1.67488339526,0.580687928921
A1324,-5.86546061848,-3.45926200476,2.4660870995,0.91803686837,1.19600185162,2.59362661103,0.547155521436,2.38572152895,0.095804106962,-1.81591947931,1.22581835581,-1.36698583809,-3.54162642549,2.39973322937,0.731175392689,1.91384708415,3.49590193548,-2.10256705793,-0.154946347642,0.207600540119,-1.056348842,-0.507823821733
A1325,-0.51793553937,1.06011700657,-6.6763346824,-2.42208953835,0.937605358355,0.0508863934036,2.61352046997,2.55552017075,1.55621636816,2.05424622925,1.13494544327,3.80789662148,-0.329849438521,1.12120532832,-1.15051755943,-1.62783764118,0.959271554083,-1.37018219288,1.31245240083,1.26974283882,-0.811186955231,-1.24015741074
A1326,0.860811910374,-3.39772089784,-5.61657176242,-3.06278175549,0.463973411162,-2.8225790384,0.793269667836,3.38441303878,-2.6348950395,0.174064507791,0.29400161076,2.52360241964,-3.43336550985,0.266070059333,-0.0563835989426,2.49297207546,-1.71868445324,-3.2630112348,-2.30067905457,-0.476735810894,1.46540322898,1.69795682253
A1328,-0.83132197707,0.0763146930078,-5.77755428824,-1.82062584524,-3.30013986953,-0.175673991385,4.58808966292,-1.13479578455,-3.19288387049,-0.236235715771,-1.46618630092,4.11451506622,-1.19516761772,2.26546915709,1.39926010124,0.0377083127521,-0.714079532797,1.87024702278,-0.710910247952,-2.07600574981,-1.57404546182,2.96146453007
A1329,-3.34657672147,2.08380183767,-1.79097294429,-6.3643746159,-0.27037134429,3.38727866851,0.487309824239,1.19856409101,-4.1689890161,1.72214260858,-0.00037621466214,2.62844293586,-3.14681857653,-1.86511126591,-0.452305120814,1.56733330373,2.30013670395,4.31219314499,1.78824815664,0.261529625074,1.86254093869,3.60486768576
A1330,-2.0437444003,-2.33196092582,-1.41445764982,0.0840113003217,1.03436833243,1.80760906061,2.29491966588,0.795096914717,-3.16835537059,-4.11998217697,1.8157613285,3.08044441861,-2.05992544026,-4.76073884137,-2.19708676599,0.823891369587,-0.157433942896,-1.61651364041,-0.413983491456,-1.44834464153,0.0140510107859,-1.34283250231
A1331,1.27627499356,1.38292386977,-2.59231794443,3.55410677784,-0.653010411155,0.150422368476,2.00390816927,-2.2031965394,-3.02639242646,-2.24354481666,1.9806663198,-1.49976337976,1.58495026643,3.14414059346,-1.02320117923,1.06888675328,1.7371753269,1.78744896142,-1.25376850353,1.98424163836,-0.434723281091,1.36896984039
A1332,2.49634638076,2.11803215754,-3.5214181146,4.54030650927,1.01372206129,-2.44984603796,1.32602464,-0.83419019885,-1.96582008812,-3.14081641181,2.69935640519,0.971259890447,-1.2880426007,2.80514710093,-2.54188321754,1.44785802004,2.21266642065,2.03472434315,-0.779384886071,0.874831850845,0.717483926836,0.632159428559
A1333,-1.72707081306,-0.3095482852,-0.558310632124,0.245017142557,-2.34101720867,-2.79981239448,-1.6420400064,0.410577983634,-1.01684273927,-3.34622716425,4.4363346084,5.60329663101,3.38296672605,0.926171462631,-1.42079636382,1.97749568581,0.316926477005,0.137398408087,0.0614100460895,0.294552882315,-4.01859360826,0.252156959014
A1335,-5.21869434258,-6.05817581572,-2.92785858346,-2.42267635218,-0.65989088595,-2.19145084241,0.361365341199,1.72220029567,0.367466180574,2.01393904714,-1.12355422204,-1.76252550128,1.20446109725,2.6063731259,0.446948846562,-1.94290940483,1.08304023426,-1.10062371129,0.115832476233,-2.2732490654,1.33680837272,-1.1097034109
A1336,-3.00596440193,3.67834507195,1.44229431748,1.43795483117,-4.68716943316,-4.97135208947,-5.20628559848,-1.98896196368,-2.57511962713,0.84930198951,2.82308645219,0.235325784224,0.944577070918,1.49694995417,-2.45152312523,0.560241786596,-0.713556988758,-0.247389401219,-3.00440125977,2.11005574391,0.36058011475,-0.749799903711
A1337,-5.27163532489,-3.44975252223,4.09368761656,0.366396964318,6.48009380573,2.63011884424,-4.04849297368,1.9412028481,-0.0395172835669,0.719367926706,-3.94513835408,0.562280711241,0.610475686979,0.426850204149,-1.09671041019,1.49358499418,0.791065085027,-2.48756712604,-2.52764613297,0.490639487247,-2.0872422425,1.35476886543
A1338,-5.55117577395,-4.54563020032,4.00278172826,-0.0665301391699,5.11166319574,2.00879799992,-2.71106477547,2.46425463085,-0.443593043803,0.85212875417,-3.31362585684,0.443829134232,0.683439621164,-0.508621307987,-1.21340755035,3.4573971552,-0.191320539404,-2.91633927899,-2.4103837153,-0.927572132794,-0.0716940509684,2.4860549817
A1339,-5.38093595811,-4.03101150701,4.5310547173,1.00309923689,5.28136669391,3.01184378052,-4.24758287002,2.02231403276,1.16587914062,-0.203203644086,-3.87864859764,0.551460560311,-0.46037818642,-1.16433283438,-1.00858990597,3.60709634254,1.63220887885,-1.71693422962,-3.40598540114,-0.364561182946,-0.0673620111036,2.53487753419
A1340,4.23046348043,2.44886429693,2.65834625642,-1.32256981651,-2.41700389075,-3.8573782295,-0.424828765866,-0.864935016609,-0.0905278312426,2.78344168497,-1.93789451078,4.77647946391,-4.41289824933,-2.73799960997,1.16345948617,-2.46292742991,0.321962900764,1.91699643804,-0.238373283314,1.18849209769,1.93958761518,-1.97204511129
A1341,-0.340791542788,-4.2993722215,-1.22878012908,0.913155074108,-0.142320672299,-2.81483960751,-3.35747736684,1.71200583431,-1.72172674708,-1.96768349448,0.842606321674,0.896430465133,0.048301082393,-2.37353755112,-4.60246789855,-1.59247361145,-3.03808932301,2.34206154844,1.12258792736,1.72205482438,-0.402618680653,1.25468595977
A1342,5.45611334554,-0.503598065959,5.44657320961,-0.645179184612,-0.212518566448,-3.3918756033,-1.4453489938,-0.802460144401,-0.533253207801,1.07790845649,0.295592773531,4.55581203303,-2.35722106291,0.622194035726,2.141318536,-2.64163704079,1.15226677802,0.382961335986,-1.54584128818,0.934027073305,-0.613250491423,-1.31324597373
A1343,6.93409342798,0.461329219504,2.9029425264,-1.1379879784,-1.0424754673,-2.96622591801,-2.55217454772,1.14405486023,0.68934810424,-0.369392932533,-0.256478170754,4.19188699266,-0.892942632683,2.33113978883,-0.863074093997,-0.203251200073,1.7122052385,3.74300926675,-1.65476815692,-0.0975874164767,0.935753534175,-2.61958371344
B1005,-4.89317604896,-7.07098487443,-0.84397374256,-2.90714334967,-0.546409673085,-1.53388012173,0.333036390903,1.62367098155,0.816224021068,0.722638404246,2.48802467441,0.0979822168607,0.24516685178,1.70306212856,1.4715948573,0.211193381916,0.570924935519,2.51184146987,-0.780189425906,2.07169732435,0.172075952027,0.0880266252321
B1007,-0.421977675782,-0.755565332742,0.329041908263,3.83401743829,6.04526702707,-2.81159491542,-1.30027017841,0.314877555795,2.14544573894,1.82933816439,-1.52126040282,-1.3865993227,0.698283069832,0.686874546097,-3.39395076607,-1.01111578486,1.98043144047,1.63236763671,1.29884989793,2.46018215693,1.74796007832,-1.01419778783
B1008,-1.88027387678,-2.98285394416,4.18553849531,4.27763368079,0.897024010601,0.558579806836,5.66510983989,-0.548546286621,4.20873597087,-2.76672619006,-2.10179277034,-1.16784695809,1.19084880885,1.44139903365,0.489815777103,-0.376055375952,-0.445047248685,-0.497016396145,0.276555767914,0.484926456837,0.953817661198,0.544414076422
B1009,-2.11686687052,-1.36235983714,6.3563354838,0.403886190412,0.46455481756,1.53669999211,4.68495757075,2.38968519693,2.04860797942,0.493751146759,-1.77074485254,1.82155226275,1.27903205546,0.761157467891,2.35317104729,1.16927191406,0.190119848856,-0.832785273349,0.313596804427,-0.386788494066,-1.37183825343,1.02980471556
B1010,9.06147513219,-3.56088612021,-6.79904293951,0.00113215120982,-0.81738892721,-0.0168819430197,-0.711270124259,2.78376375844,1.9748582961,-0.7280868849,1.71968631366,0.108097856112,-0.349606172699,-2.07119594073,-1.78280608771,-1.44359124901,0.271051300795,1.33053927968,1.41364922205,0.468877583352,-0.676772990707,0.3783323368
